annotation_id,image_id,occlusion_ratio,occlusion_group
11606,250,0.0,Low (<10%)
11607,250,0.0,Low (<10%)
11608,250,0.85,High (>30%)
11609,250,0.18953488372093022,Medium (10-30%)
11610,250,0.0,Low (<10%)
11611,250,0.0,Low (<10%)
11612,250,0.5294117647058824,High (>30%)
11613,250,0.0,Low (<10%)
11614,250,0.0,Low (<10%)
11615,250,0.050505050505050504,Low (<10%)
11616,250,0.16516129032258065,Medium (10-30%)
11617,250,0.12051282051282051,Medium (10-30%)
11618,250,0.0,Low (<10%)
11619,250,0.11290322580645161,Medium (10-30%)
11620,250,0.3537037037037037,High (>30%)
11621,250,0.0,Low (<10%)
11622,250,0.0,Low (<10%)
11623,250,1.0,High (>30%)
11624,250,0.265625,Medium (10-30%)
11625,250,0.15432098765432098,Medium (10-30%)
11626,250,0.5509404388714734,High (>30%)
11627,250,1.05,High (>30%)
11628,250,0.5428571428571428,High (>30%)
11629,251,0.13842592592592592,Medium (10-30%)
11630,251,0.7144563918757467,High (>30%)
11631,251,0.0,Low (<10%)
11632,251,0.0,Low (<10%)
11633,251,0.0,Low (<10%)
11634,251,0.0,Low (<10%)
11635,251,0.0,Low (<10%)
11636,251,0.0,Low (<10%)
11637,251,0.0,Low (<10%)
11638,251,0.0,Low (<10%)
11639,251,0.0,Low (<10%)
11640,251,0.0,Low (<10%)
11641,251,0.015176151761517615,Low (<10%)
11642,251,0.14904143475572046,Medium (10-30%)
11643,251,0.15846153846153846,Medium (10-30%)
11644,251,1.0,High (>30%)
11645,251,0.09130434782608696,Low (<10%)
11646,251,0.19938820912124583,Medium (10-30%)
11647,251,0.2536231884057971,Medium (10-30%)
11648,251,0.0,Low (<10%)
11649,251,0.0,Low (<10%)
11650,251,0.0,Low (<10%)
11651,251,0.3321678321678322,High (>30%)
11652,251,0.1125814734347225,Medium (10-30%)
11653,251,0.24489795918367346,Medium (10-30%)
11654,251,0.23376623376623376,Medium (10-30%)
11655,251,0.0,Low (<10%)
11656,251,0.0,Low (<10%)
11657,251,0.0,Low (<10%)
11658,251,0.3129374576653872,High (>30%)
11659,251,0.20671140939597316,Medium (10-30%)
11660,251,0.0,Low (<10%)
11661,251,0.0,Low (<10%)
11662,251,0.0,Low (<10%)
11663,251,0.0,Low (<10%)
11664,251,0.0,Low (<10%)
11665,251,0.0,Low (<10%)
11666,251,0.0,Low (<10%)
11667,251,0.0,Low (<10%)
11668,251,0.0,Low (<10%)
11669,251,0.0,Low (<10%)
11670,251,0.0,Low (<10%)
11671,251,0.0,Low (<10%)
11672,251,0.0,Low (<10%)
11673,251,0.0,Low (<10%)
11674,251,0.0,Low (<10%)
11675,251,0.0,Low (<10%)
11676,251,0.0,Low (<10%)
11677,251,0.0,Low (<10%)
11678,251,0.0,Low (<10%)
11679,251,0.0,Low (<10%)
11680,251,0.0,Low (<10%)
11681,251,0.0,Low (<10%)
11682,251,0.0,Low (<10%)
11683,251,0.0,Low (<10%)
11684,251,0.0,Low (<10%)
11685,251,0.035625927758535375,Low (<10%)
11686,251,0.08957219251336898,Low (<10%)
11687,251,0.28923872180451127,Medium (10-30%)
11688,251,0.21300236406619386,Medium (10-30%)
11689,252,0.0,Low (<10%)
11690,252,0.0,Low (<10%)
11691,252,0.0,Low (<10%)
11692,252,0.0,Low (<10%)
11693,252,0.0,Low (<10%)
11694,252,0.0,Low (<10%)
11695,252,0.0,Low (<10%)
11696,252,0.0,Low (<10%)
11697,252,0.0,Low (<10%)
11698,252,0.0,Low (<10%)
11699,252,0.0,Low (<10%)
11700,252,0.0,Low (<10%)
11701,252,0.0,Low (<10%)
11702,252,0.0,Low (<10%)
11703,252,0.0,Low (<10%)
11704,252,0.0,Low (<10%)
11705,252,0.0,Low (<10%)
11706,252,0.0,Low (<10%)
11707,252,0.0,Low (<10%)
11708,252,0.24888888888888888,Medium (10-30%)
11709,252,0.16,Medium (10-30%)
11710,252,0.19207317073170732,Medium (10-30%)
11711,252,0.0,Low (<10%)
11712,253,0.0,Low (<10%)
11713,253,0.05077691453940067,Low (<10%)
11714,253,0.0,Low (<10%)
11715,253,0.05128205128205128,Low (<10%)
11716,253,0.0,Low (<10%)
11717,253,0.0,Low (<10%)
11718,253,0.0,Low (<10%)
11719,253,0.0,Low (<10%)
11720,253,0.0,Low (<10%)
11721,253,0.0727036676403765,Low (<10%)
11722,253,0.17073170731707318,Medium (10-30%)
11723,253,0.0,Low (<10%)
11724,253,0.0,Low (<10%)
11725,253,0.0,Low (<10%)
11726,253,0.30174081237911027,High (>30%)
11727,253,0.15584415584415584,Medium (10-30%)
11728,253,0.0,Low (<10%)
11729,253,0.0,Low (<10%)
11730,253,0.0,Low (<10%)
11731,253,0.1935483870967742,Medium (10-30%)
11732,253,0.0,Low (<10%)
11733,253,0.0,Low (<10%)
11734,253,0.07346938775510205,Low (<10%)
11735,253,0.0,Low (<10%)
11736,253,0.16216216216216217,Medium (10-30%)
11737,253,0.0,Low (<10%)
11738,253,0.0,Low (<10%)
11739,253,0.0,Low (<10%)
11740,253,0.0,Low (<10%)
11741,253,0.01588531576908175,Low (<10%)
11742,253,0.0,Low (<10%)
11743,253,0.0,Low (<10%)
11744,253,0.0,Low (<10%)
11745,253,0.0,Low (<10%)
11746,253,0.0,Low (<10%)
11747,253,0.0,Low (<10%)
11748,253,0.0,Low (<10%)
11749,253,0.0,Low (<10%)
11750,254,0.0,Low (<10%)
11751,254,0.03880070546737213,Low (<10%)
11752,254,0.2734375,Medium (10-30%)
11753,254,0.0,Low (<10%)
11754,254,0.0,Low (<10%)
11755,254,0.0,Low (<10%)
11756,254,0.0,Low (<10%)
11757,254,0.0,Low (<10%)
11758,254,0.013350020859407593,Low (<10%)
11759,254,0.0,Low (<10%)
11760,254,0.0,Low (<10%)
11761,254,0.0,Low (<10%)
11762,254,0.0,Low (<10%)
11763,254,0.0,Low (<10%)
11764,254,0.0,Low (<10%)
11765,254,0.0,Low (<10%)
11766,254,0.0,Low (<10%)
11767,254,0.0,Low (<10%)
11768,254,0.0,Low (<10%)
11769,254,0.0,Low (<10%)
11770,254,0.0,Low (<10%)
11771,254,0.0,Low (<10%)
11772,254,0.0,Low (<10%)
11773,254,0.0,Low (<10%)
11774,254,0.0,Low (<10%)
11775,254,0.0,Low (<10%)
11776,254,0.0,Low (<10%)
11777,254,0.0,Low (<10%)
11778,254,0.0,Low (<10%)
11779,254,0.0,Low (<10%)
11780,254,0.0,Low (<10%)
11781,254,0.0,Low (<10%)
11782,254,0.0,Low (<10%)
11783,254,0.0,Low (<10%)
11784,254,0.0,Low (<10%)
11785,255,0.0,Low (<10%)
11786,255,0.5257352941176471,High (>30%)
11787,255,0.4771505376344086,High (>30%)
11788,255,0.6061130334486736,High (>30%)
11789,255,0.0,Low (<10%)
11790,255,0.3875,High (>30%)
11791,255,0.49286414642117876,High (>30%)
11792,255,1.25,High (>30%)
11793,255,0.45992647058823527,High (>30%)
11794,255,0.0,Low (<10%)
11795,255,0.5936927026035937,High (>30%)
11796,255,0.7002985074626865,High (>30%)
11797,255,0.0,Low (<10%)
11798,255,0.26054590570719605,Medium (10-30%)
11799,255,0.22340425531914893,Medium (10-30%)
11800,255,0.12700803212851405,Medium (10-30%)
11801,255,0.21949509116409538,Medium (10-30%)
11802,255,0.04878048780487805,Low (<10%)
11803,255,0.0,Low (<10%)
11804,255,0.12804878048780488,Medium (10-30%)
11805,255,0.6811320754716981,High (>30%)
11806,255,0.12,Medium (10-30%)
11807,255,0.18333333333333332,Medium (10-30%)
11808,255,0.10285714285714286,Medium (10-30%)
11809,255,0.6875901875901876,High (>30%)
11810,255,0.5929634881247784,High (>30%)
11811,255,0.028169014084507043,Low (<10%)
11812,255,0.008556149732620321,Low (<10%)
11813,255,0.030391120507399578,Low (<10%)
11814,255,0.31892826274848746,High (>30%)
11815,255,0.29793887704335464,Medium (10-30%)
11816,255,0.4426229508196721,High (>30%)
11817,255,0.14986619090098127,Medium (10-30%)
11818,255,0.850284090909091,High (>30%)
11819,255,0.5839368005266623,High (>30%)
11820,255,0.48651960784313725,High (>30%)
11821,255,0.9020061728395061,High (>30%)
11822,255,0.5625999831607308,High (>30%)
11823,255,1.2180950404648268,High (>30%)
11824,255,0.25,Medium (10-30%)
11825,255,0.4457843137254902,High (>30%)
11826,255,0.42650982294445794,High (>30%)
11827,255,0.32,High (>30%)
11828,255,0.24468085106382978,Medium (10-30%)
11829,255,0.0,Low (<10%)
11830,255,0.14373464373464373,Medium (10-30%)
11831,255,0.5142857142857142,High (>30%)
11832,255,0.41346153846153844,High (>30%)
11833,255,0.10638297872340426,Medium (10-30%)
11834,255,0.09138576779026217,Low (<10%)
11835,255,0.13402061855670103,Medium (10-30%)
11836,255,0.2545454545454545,Medium (10-30%)
11837,255,0.2727272727272727,Medium (10-30%)
11838,255,0.4390229044834308,High (>30%)
11839,255,0.7866772402854877,High (>30%)
11840,255,0.3159340659340659,High (>30%)
11841,255,0.1431908012935681,Medium (10-30%)
11842,255,0.0,Low (<10%)
11843,255,0.3902439024390244,High (>30%)
11844,255,0.0,Low (<10%)
11845,255,0.08455284552845528,Low (<10%)
11846,255,0.09360518999073215,Low (<10%)
11847,255,0.07868325973504617,Low (<10%)
11848,255,0.1206896551724138,Medium (10-30%)
11849,255,0.46999454446262956,High (>30%)
11850,255,0.422972972972973,High (>30%)
11851,255,1.33147804576376,High (>30%)
11852,255,0.5575396825396826,High (>30%)
11853,255,1.040719696969697,High (>30%)
11854,255,0.8410268869452543,High (>30%)
11855,255,0.593939393939394,High (>30%)
11856,255,1.053647632595001,High (>30%)
11857,255,0.6304947283049472,High (>30%)
11858,255,0.5599769319492502,High (>30%)
11859,255,1.2303030303030302,High (>30%)
11860,255,0.2452991452991453,Medium (10-30%)
11861,255,0.39506531204644413,High (>30%)
11862,255,1.3791666666666667,High (>30%)
11863,255,1.0342261904761905,High (>30%)
11864,255,0.16907294832826747,Medium (10-30%)
11865,255,0.1974921630094044,Medium (10-30%)
11866,255,0.0,Low (<10%)
11867,255,0.0,Low (<10%)
11868,255,0.0,Low (<10%)
11869,255,0.2511645962732919,Medium (10-30%)
11870,255,0.92,High (>30%)
11871,256,0.0,Low (<10%)
11872,256,0.0,Low (<10%)
11873,256,0.1791713325867861,Medium (10-30%)
11874,256,0.042270058708414875,Low (<10%)
11875,256,0.0,Low (<10%)
11876,256,0.0,Low (<10%)
11877,256,0.0,Low (<10%)
11878,256,0.0,Low (<10%)
11879,256,0.0,Low (<10%)
11880,256,0.0,Low (<10%)
11881,256,0.0,Low (<10%)
11882,256,0.0,Low (<10%)
11883,256,0.0,Low (<10%)
11884,256,0.0,Low (<10%)
11885,256,0.06426332288401254,Low (<10%)
11886,256,0.12693498452012383,Medium (10-30%)
11887,256,0.0,Low (<10%)
11888,256,0.0,Low (<10%)
11889,256,0.0,Low (<10%)
11890,256,0.0,Low (<10%)
11891,256,0.2751282051282051,Medium (10-30%)
11892,256,0.0,Low (<10%)
11893,256,0.0,Low (<10%)
11894,256,0.15116934347703578,Medium (10-30%)
11895,256,0.015625,Low (<10%)
11896,256,0.05037037037037037,Low (<10%)
11897,256,0.25612745098039214,Medium (10-30%)
11898,256,0.062159214830970554,Low (<10%)
11899,256,0.0,Low (<10%)
11900,256,0.0,Low (<10%)
11901,256,0.0,Low (<10%)
11902,256,0.04772004241781548,Low (<10%)
11903,256,0.006201935003721161,Low (<10%)
11904,256,0.0,Low (<10%)
11905,256,0.0,Low (<10%)
11906,256,0.0,Low (<10%)
11907,256,0.0,Low (<10%)
11908,256,0.0,Low (<10%)
11909,256,0.04481792717086835,Low (<10%)
11910,256,0.09411764705882353,Low (<10%)
11911,256,0.0,Low (<10%)
11912,256,0.0,Low (<10%)
11913,256,0.0,Low (<10%)
11914,256,0.09740259740259741,Low (<10%)
11915,256,0.0,Low (<10%)
11916,256,0.0,Low (<10%)
11917,256,0.0,Low (<10%)
11918,256,0.25523809523809526,Medium (10-30%)
11919,257,0.0,Low (<10%)
11920,257,0.04878048780487805,Low (<10%)
11921,257,0.05909090909090909,Low (<10%)
11922,257,0.0,Low (<10%)
11923,257,0.0,Low (<10%)
11924,257,0.0,Low (<10%)
11925,257,0.0,Low (<10%)
11926,257,0.0,Low (<10%)
11927,257,0.0,Low (<10%)
11928,257,0.0,Low (<10%)
11929,257,0.0,Low (<10%)
11930,257,0.0,Low (<10%)
11931,257,0.0,Low (<10%)
11932,257,0.0,Low (<10%)
11933,257,0.0,Low (<10%)
11934,257,0.0,Low (<10%)
11935,257,0.0,Low (<10%)
11936,257,0.0,Low (<10%)
11937,257,0.0,Low (<10%)
11938,257,0.39183673469387753,High (>30%)
11939,257,0.3035230352303523,High (>30%)
11940,257,0.0,Low (<10%)
11941,257,0.0,Low (<10%)
11942,257,0.0,Low (<10%)
11943,257,0.0,Low (<10%)
11944,257,0.0,Low (<10%)
11945,257,0.0,Low (<10%)
11946,257,0.0,Low (<10%)
11947,258,0.0,Low (<10%)
11948,258,0.0,Low (<10%)
11949,258,0.0,Low (<10%)
11950,258,0.0,Low (<10%)
11951,258,0.37777777777777777,High (>30%)
11952,258,0.008755472170106316,Low (<10%)
11953,258,0.0,Low (<10%)
11954,258,0.0,Low (<10%)
11955,258,0.0,Low (<10%)
11956,258,0.0,Low (<10%)
11957,258,0.0,Low (<10%)
11958,258,0.0,Low (<10%)
11959,258,0.0,Low (<10%)
11960,258,0.0,Low (<10%)
11961,258,0.0,Low (<10%)
11962,258,0.0,Low (<10%)
11963,258,0.0,Low (<10%)
11964,258,0.05847953216374269,Low (<10%)
11965,258,0.0,Low (<10%)
11966,258,0.11408730158730158,Medium (10-30%)
11967,258,0.0,Low (<10%)
11968,258,0.0,Low (<10%)
11969,258,0.0,Low (<10%)
11970,258,0.023616734143049933,Low (<10%)
11971,258,0.0,Low (<10%)
11972,258,0.0,Low (<10%)
11973,258,0.17718715393134,Medium (10-30%)
11974,258,0.026515151515151516,Low (<10%)
11975,258,0.0,Low (<10%)
11976,258,0.0,Low (<10%)
11977,258,0.0,Low (<10%)
11978,258,0.44677033492822965,High (>30%)
11979,258,0.12286126571840858,Medium (10-30%)
11980,258,0.2704211060375444,Medium (10-30%)
11981,258,0.0,Low (<10%)
11982,258,0.11864406779661017,Medium (10-30%)
11983,258,0.0,Low (<10%)
11984,258,0.0,Low (<10%)
11985,258,0.0,Low (<10%)
11986,258,0.38076923076923075,High (>30%)
11987,258,0.13333333333333333,Medium (10-30%)
11988,258,0.4051246537396122,High (>30%)
11989,258,0.6276190476190476,High (>30%)
11990,258,0.17567567567567569,Medium (10-30%)
11991,258,0.2988505747126437,Medium (10-30%)
11992,258,0.0,Low (<10%)
11993,258,0.0,Low (<10%)
11994,258,0.0,Low (<10%)
11995,258,0.0,Low (<10%)
11996,258,0.0,Low (<10%)
11997,258,0.0,Low (<10%)
11998,258,0.0,Low (<10%)
11999,258,0.0,Low (<10%)
12000,258,0.0,Low (<10%)
12001,258,0.09897221164826799,Low (<10%)
12002,258,0.7142857142857143,High (>30%)
12003,258,0.0,Low (<10%)
12004,258,0.0,Low (<10%)
12005,258,0.0,Low (<10%)
12006,258,0.05392156862745098,Low (<10%)
12007,258,0.0,Low (<10%)
12008,258,0.06811145510835913,Low (<10%)
12009,258,0.2602915951972556,Medium (10-30%)
12010,258,0.05142857142857143,Low (<10%)
12011,258,0.7575757575757576,High (>30%)
12012,258,0.0,Low (<10%)
12013,258,0.0,Low (<10%)
12014,258,0.0,Low (<10%)
12015,258,0.22875816993464052,Medium (10-30%)
12016,258,0.0,Low (<10%)
12017,258,0.9470588235294117,High (>30%)
12018,258,0.9562657695542472,High (>30%)
12019,258,0.8165898617511521,High (>30%)
12020,258,0.0425,Low (<10%)
12021,258,0.04922779922779923,Low (<10%)
12022,258,0.0,Low (<10%)
12023,258,0.0,Low (<10%)
12024,258,0.0,Low (<10%)
12025,258,0.24338624338624337,Medium (10-30%)
12026,259,0.17316473480857042,Medium (10-30%)
12027,259,0.3121345029239766,High (>30%)
12028,259,0.24430757745427398,Medium (10-30%)
12029,259,0.4594594594594595,High (>30%)
12030,259,0.10010593220338983,Medium (10-30%)
12031,259,0.0,Low (<10%)
12032,259,0.11170848267622462,Medium (10-30%)
12033,259,0.0,Low (<10%)
12034,259,0.31746031746031744,High (>30%)
12035,259,0.33903133903133903,High (>30%)
12036,259,0.0,Low (<10%)
12037,259,0.0,Low (<10%)
12038,259,0.18169848584595127,Medium (10-30%)
12039,259,0.2021978021978022,Medium (10-30%)
12040,259,0.1339972838388411,Medium (10-30%)
12041,259,0.13703703703703704,Medium (10-30%)
12042,259,0.0,Low (<10%)
12043,259,0.0,Low (<10%)
12044,259,1.2770833333333333,High (>30%)
12045,259,0.38749570594297494,High (>30%)
12046,259,0.014559386973180077,Low (<10%)
12047,259,0.5,High (>30%)
12048,259,0.31335282651072127,High (>30%)
12049,259,0.0,Low (<10%)
12050,259,0.021554169030062395,Low (<10%)
12051,259,0.0,Low (<10%)
12052,259,0.09803921568627451,Low (<10%)
12053,259,0.11840411840411841,Medium (10-30%)
12054,259,0.07777777777777778,Low (<10%)
12055,259,0.06592292089249494,Low (<10%)
12056,259,0.0,Low (<10%)
12057,259,0.07407407407407407,Low (<10%)
12058,259,0.0,Low (<10%)
12059,259,0.04038461538461539,Low (<10%)
12060,259,0.0,Low (<10%)
12061,259,0.0,Low (<10%)
12062,259,0.0,Low (<10%)
12063,259,0.07050092764378478,Low (<10%)
12064,259,0.019603373603829497,Low (<10%)
12065,259,0.29012345679012347,Medium (10-30%)
12066,259,0.00641025641025641,Low (<10%)
12067,259,0.0,Low (<10%)
12068,259,0.0,Low (<10%)
12069,259,0.15384615384615385,Medium (10-30%)
12070,259,0.13392857142857142,Medium (10-30%)
12071,259,0.0,Low (<10%)
12072,259,0.5541666666666667,High (>30%)
12073,259,0.18139661756683034,Medium (10-30%)
12074,259,0.17016742770167428,Medium (10-30%)
12075,259,0.4524818401937046,High (>30%)
12076,259,0.26666666666666666,Medium (10-30%)
12077,259,0.0,Low (<10%)
12078,259,0.018092105263157895,Low (<10%)
12079,259,0.0,Low (<10%)
12080,259,0.013725490196078431,Low (<10%)
12081,259,0.012663952962460425,Low (<10%)
12082,259,0.03431952662721893,Low (<10%)
12083,259,0.020149253731343283,Low (<10%)
12084,259,0.325,High (>30%)
12085,259,0.3378136200716846,High (>30%)
12086,259,0.12560386473429952,Medium (10-30%)
12087,259,0.0,Low (<10%)
12088,259,0.0,Low (<10%)
12089,259,0.05974264705882353,Low (<10%)
12090,259,0.2777777777777778,Medium (10-30%)
12091,259,0.0,Low (<10%)
12092,259,0.0,Low (<10%)
12093,259,0.1654054054054054,Medium (10-30%)
12094,259,0.2347560975609756,Medium (10-30%)
12095,259,0.30434782608695654,High (>30%)
12096,259,0.04365079365079365,Low (<10%)
12097,259,0.561437908496732,High (>30%)
12098,259,0.22727272727272727,Medium (10-30%)
12099,259,0.0,Low (<10%)
12100,259,0.018867924528301886,Low (<10%)
12101,259,0.020348837209302327,Low (<10%)
12102,259,0.09433962264150944,Low (<10%)
12103,259,0.330718954248366,High (>30%)
12104,259,0.0,Low (<10%)
12105,259,0.04,Low (<10%)
12106,259,0.0,Low (<10%)
12107,259,1.0,High (>30%)
12108,260,0.0,Low (<10%)
12109,260,0.033625730994152045,Low (<10%)
12110,260,0.19718309859154928,Medium (10-30%)
12111,260,0.061022458628841605,Low (<10%)
12112,260,0.12941176470588237,Medium (10-30%)
12113,260,0.0,Low (<10%)
12114,260,0.0,Low (<10%)
12115,260,0.0,Low (<10%)
12116,260,0.0,Low (<10%)
12117,260,0.0,Low (<10%)
12118,260,0.0,Low (<10%)
12119,260,0.0,Low (<10%)
12120,260,0.0,Low (<10%)
12121,260,0.0,Low (<10%)
12122,260,0.0,Low (<10%)
12123,260,0.0,Low (<10%)
12124,260,0.0,Low (<10%)
12125,260,0.0,Low (<10%)
12126,260,0.0,Low (<10%)
12127,260,0.0,Low (<10%)
12128,260,0.127936031984008,Medium (10-30%)
12129,260,0.0,Low (<10%)
12130,260,0.0,Low (<10%)
12131,260,0.25,Medium (10-30%)
12132,260,0.0,Low (<10%)
12133,260,0.0,Low (<10%)
12134,260,0.0,Low (<10%)
12135,260,0.0,Low (<10%)
12136,260,0.013986013986013986,Low (<10%)
12137,260,0.0,Low (<10%)
12138,260,0.0,Low (<10%)
12139,260,0.0,Low (<10%)
12140,260,0.0,Low (<10%)
12141,260,0.0,Low (<10%)
12142,260,0.0,Low (<10%)
12143,260,0.0,Low (<10%)
12144,260,0.0,Low (<10%)
12145,260,0.0,Low (<10%)
12146,260,0.0,Low (<10%)
12147,260,0.0,Low (<10%)
12148,260,0.0,Low (<10%)
12149,260,0.0,Low (<10%)
12150,260,0.0,Low (<10%)
12151,260,0.0,Low (<10%)
12152,260,0.0,Low (<10%)
12153,260,0.4125,High (>30%)
12154,260,0.275,Medium (10-30%)
12155,260,0.11827956989247312,Medium (10-30%)
12156,260,0.0,Low (<10%)
12157,260,0.02710027100271003,Low (<10%)
12158,261,0.0,Low (<10%)
12159,261,0.0,Low (<10%)
12160,261,0.0,Low (<10%)
12161,261,0.0,Low (<10%)
12162,261,0.0,Low (<10%)
12163,261,0.0,Low (<10%)
12164,261,0.03428571428571429,Low (<10%)
12165,261,0.14285714285714285,Medium (10-30%)
12166,261,0.0,Low (<10%)
12167,261,0.020905923344947737,Low (<10%)
12168,261,0.030303030303030304,Low (<10%)
12169,261,0.0,Low (<10%)
12170,261,0.0,Low (<10%)
12171,261,0.0,Low (<10%)
12172,261,0.21212121212121213,Medium (10-30%)
12173,261,0.0,Low (<10%)
12174,261,0.0,Low (<10%)
12175,261,0.0,Low (<10%)
12176,261,0.0,Low (<10%)
12177,261,0.3046875,High (>30%)
12178,261,0.0,Low (<10%)
12179,261,0.09289617486338798,Low (<10%)
12180,261,0.06572164948453608,Low (<10%)
12181,261,0.0,Low (<10%)
12182,261,0.0,Low (<10%)
12183,261,0.0,Low (<10%)
12184,261,0.0,Low (<10%)
12185,261,0.022222222222222223,Low (<10%)
12186,261,0.0,Low (<10%)
12187,261,0.22802457466918716,Medium (10-30%)
12188,261,0.0,Low (<10%)
12189,261,0.37964876033057854,High (>30%)
12190,261,0.3620689655172414,High (>30%)
12191,261,0.0,Low (<10%)
12192,261,0.057233704292527825,Low (<10%)
12193,261,0.024324324324324326,Low (<10%)
12194,261,0.0,Low (<10%)
12195,261,0.0,Low (<10%)
12196,261,0.0,Low (<10%)
12197,261,0.0,Low (<10%)
12198,261,0.0,Low (<10%)
12199,261,0.0,Low (<10%)
12200,261,0.2037962037962038,Medium (10-30%)
12201,261,0.30402384500745155,High (>30%)
12202,261,0.10069444444444445,Medium (10-30%)
12203,261,0.07041276448144294,Low (<10%)
12204,261,0.0,Low (<10%)
12205,261,0.0,Low (<10%)
12206,261,0.0,Low (<10%)
12207,261,0.4266666666666667,High (>30%)
12208,261,1.0444444444444445,High (>30%)
12209,261,0.5190058479532164,High (>30%)
12210,261,0.1956521739130435,Medium (10-30%)
12211,261,0.17051282051282052,Medium (10-30%)
12212,261,0.8292964244521338,High (>30%)
12213,261,0.0,Low (<10%)
12214,261,0.0,Low (<10%)
12215,261,0.0,Low (<10%)
12216,261,0.0,Low (<10%)
12217,261,0.0,Low (<10%)
12218,261,0.0,Low (<10%)
12219,261,0.0,Low (<10%)
12220,261,0.0,Low (<10%)
12221,261,0.0,Low (<10%)
12222,261,0.0,Low (<10%)
12223,261,0.0,Low (<10%)
12224,261,0.1388888888888889,Medium (10-30%)
12225,261,0.14260249554367202,Medium (10-30%)
12226,261,0.0,Low (<10%)
12227,261,0.03325942350332594,Low (<10%)
12228,261,0.045454545454545456,Low (<10%)
12229,261,0.0,Low (<10%)
12230,261,0.0,Low (<10%)
12231,261,0.0,Low (<10%)
12232,261,0.14727272727272728,Medium (10-30%)
12233,261,0.225752508361204,Medium (10-30%)
12234,261,0.0,Low (<10%)
12235,261,0.0,Low (<10%)
12236,261,0.0,Low (<10%)
12237,261,0.06666666666666667,Low (<10%)
12238,261,0.0,Low (<10%)
12239,261,0.08695652173913043,Low (<10%)
12240,261,0.0,Low (<10%)
12241,261,0.0,Low (<10%)
12242,261,0.0,Low (<10%)
12243,261,0.012959866220735786,Low (<10%)
12244,261,0.012684124386252046,Low (<10%)
12245,261,0.0,Low (<10%)
12246,261,0.0,Low (<10%)
12247,261,0.0,Low (<10%)
12248,261,0.36507936507936506,High (>30%)
12249,261,0.0,Low (<10%)
12250,261,0.48848684210526316,High (>30%)
12251,262,0.0,Low (<10%)
12252,262,0.0,Low (<10%)
12253,262,0.0,Low (<10%)
12254,262,0.0,Low (<10%)
12255,262,0.009166666666666667,Low (<10%)
12256,262,0.018272425249169437,Low (<10%)
12257,262,0.017543859649122806,Low (<10%)
12258,262,0.0,Low (<10%)
12259,262,0.03306878306878307,Low (<10%)
12260,262,0.06237987069718679,Low (<10%)
12261,262,0.0,Low (<10%)
12262,262,0.03666666666666667,Low (<10%)
12263,262,0.0,Low (<10%)
12264,262,0.3221590909090909,High (>30%)
12265,262,0.19204152249134948,Medium (10-30%)
12266,262,0.0,Low (<10%)
12267,262,0.0,Low (<10%)
12268,262,0.0,Low (<10%)
12269,262,0.2541176470588235,Medium (10-30%)
12270,262,0.34989858012170383,High (>30%)
12271,262,0.07396449704142012,Low (<10%)
12272,262,0.11833019460138104,Medium (10-30%)
12273,262,0.0,Low (<10%)
12274,262,0.0,Low (<10%)
12275,262,0.0,Low (<10%)
12276,262,0.0,Low (<10%)
12277,262,0.0,Low (<10%)
12278,262,0.0,Low (<10%)
12279,262,0.08034433285509325,Low (<10%)
12280,262,0.0,Low (<10%)
12281,262,0.0,Low (<10%)
12282,262,0.0,Low (<10%)
12283,262,0.16563146997929606,Medium (10-30%)
12284,262,0.11594202898550725,Medium (10-30%)
12285,262,0.0,Low (<10%)
12286,262,0.0,Low (<10%)
12287,262,0.0,Low (<10%)
12288,262,0.0,Low (<10%)
12289,262,0.0,Low (<10%)
12290,262,0.013920454545454545,Low (<10%)
12291,262,0.0,Low (<10%)
12292,262,0.0,Low (<10%)
12293,262,0.0,Low (<10%)
12294,262,0.0,Low (<10%)
12295,262,0.0,Low (<10%)
12296,262,0.0,Low (<10%)
12297,262,0.06628787878787878,Low (<10%)
12298,262,0.0,Low (<10%)
12299,262,0.0,Low (<10%)
12300,262,0.1701388888888889,Medium (10-30%)
12301,262,0.0,Low (<10%)
12302,262,0.0,Low (<10%)
12303,262,0.0,Low (<10%)
12304,262,0.12778904665314403,Medium (10-30%)
12305,262,0.0,Low (<10%)
12306,262,0.0,Low (<10%)
12307,262,0.0,Low (<10%)
12308,262,0.0,Low (<10%)
12309,262,0.0,Low (<10%)
12310,262,0.0,Low (<10%)
12311,262,0.0,Low (<10%)
12312,262,0.3808114961961116,High (>30%)
12313,262,0.46988265971316817,High (>30%)
12314,262,0.0,Low (<10%)
12315,262,0.0,Low (<10%)
12316,262,0.0,Low (<10%)
12317,262,0.12857142857142856,Medium (10-30%)
12318,262,0.16578947368421051,Medium (10-30%)
12319,262,0.33163265306122447,High (>30%)
12320,262,0.0,Low (<10%)
12321,262,0.12768817204301075,Medium (10-30%)
12322,262,0.0,Low (<10%)
12323,262,0.044897959183673466,Low (<10%)
12324,262,0.06818181818181818,Low (<10%)
12325,262,0.0,Low (<10%)
12326,262,0.0,Low (<10%)
12327,262,0.0,Low (<10%)
12328,262,0.0,Low (<10%)
12329,262,0.0,Low (<10%)
12330,262,0.0,Low (<10%)
12331,262,0.0,Low (<10%)
12332,262,0.0,Low (<10%)
12333,262,0.0,Low (<10%)
12334,262,0.0,Low (<10%)
12335,262,0.0,Low (<10%)
12336,262,0.0,Low (<10%)
